id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
002ca531-020d-522c-bc68-bd5fc3403d01,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457008.55363,bf,12.98,0.02,33.295,0.613,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
00d18545-4f10-5116-b888-361444de372c,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456886.75047,bf,10.551,0.02,311.962,5.74,2019-04-16 16:27:30 UTC,2019-04-16 16:27:30 UTC
0198c1e8-fd68-532e-b8a8-c8bbf84eac86,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457291.82106,bh,11.702,0.02,80.021,1.472,2019-04-16 16:27:34 UTC,2019-04-16 16:27:34 UTC
01b905b5-125e-5e4b-96be-957a22d07d95,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456844.82559,bf,13.922,0.02198,13.988,0.283,2019-04-16 16:27:30 UTC,2019-04-16 16:27:30 UTC
02ad47f7-cc46-5dc3-ae33-d8318e396bd3,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457688.58049,bh,12.813,0.02,28.742,0.529,2019-04-16 16:27:30 UTC,2019-04-16 16:27:30 UTC
03ae8d7e-7571-5cbc-9239-2e4a9f8fc9c2,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458076.61184,bh,13.787,0.02261,11.724,0.244,2019-04-16 16:27:18 UTC,2019-04-16 16:27:18 UTC
063e3fbf-1bd3-5d8d-87fb-d9f9929476e2,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456805.88399,bf,13.784,0.02185,15.885,0.319,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
065087ec-6e13-57de-b108-bc09cb779e77,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457304.64814,bh,10.865,0.02,172.974,3.183,2019-04-16 16:27:43 UTC,2019-04-16 16:27:43 UTC
06fa4dec-4cb1-5d85-aa60-933c411a5d46,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457660.64813,bh,13.41,0.02187,16.592,0.334,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
07416576-6e54-5618-94c1-9e43a06d1017,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457311.75063,bh,10.798,0.02,183.977,3.385,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
09190b97-0430-5edb-bcab-9c445c081dcb,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458068.62322,bh,14.178,0.0255,8.177,0.192,2019-04-16 16:27:24 UTC,2019-04-16 16:27:24 UTC
095befc3-2198-55f4-9b91-85e5df9bd271,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457184.92463,bf,14.914,0.03117,5.608,0.161,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
0b3ddd2c-f6ba-5eed-bad7-da9ea861ac55,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456873.69205,bf,10.762,0.02,257.096,4.731,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
0bc203ef-2a39-5301-8ce3-23e0e982a357,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457667.77605,bh,13.32,0.022,18.024,0.365,2019-04-16 16:27:27 UTC,2019-04-16 16:27:27 UTC
0cf405b3-1587-5fe6-81e1-562c8a8b49e8,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457282.82434,bh,12.813,0.02,28.765,0.529,2019-04-16 16:27:24 UTC,2019-04-16 16:27:24 UTC
0d483dc4-2f63-5462-b6cf-1dfdf2ad74db,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457980.7972,bh,14.464,0.02914,6.288,0.169,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
0d973b5f-1863-545e-a32c-860215cfe21c,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457384.58381,bh,12.236,0.02,48.929,0.9,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
0d991e95-81bd-5abe-86aa-1d95a45d9c47,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456904.72675,bf,10.68,0.02,276.877,5.095,2019-04-16 16:27:32 UTC,2019-04-16 16:27:32 UTC
0ef1f6b3-b7fe-5ce0-9129-b722d220fcf0,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458382.57516,bh,13.899,0.02321,10.577,0.226,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
0f39342f-46e4-55ff-9834-ef2199debc65,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458377.66728,bh,14.221,0.02596,7.864,0.188,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
0f414f66-9b5f-5eac-b18c-ea9f7e26931a,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457270.74017,bf,14.061,0.02238,12.301,0.253,2019-04-16 16:27:47 UTC,2019-04-16 16:27:47 UTC
0f989535-477f-58e9-acfd-85608ac19956,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456890.74162,bf,10.577,0.02,304.476,5.602,2019-04-16 16:27:20 UTC,2019-04-16 16:27:20 UTC
10b736ca-ca8c-50ed-9290-77467305db95,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457566.86983,bh,14.509,0.02984,6.03,0.166,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
10ca0df0-ed03-5d37-81e6-1f64c63c9055,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458036.70962,bh,13.993,0.02385,9.701,0.213,2019-04-16 16:27:34 UTC,2019-04-16 16:27:34 UTC
10ebfb03-3614-5f36-8653-4b472909f0a6,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457915.83213,bh,13.318,0.022,18.056,0.366,2019-04-16 16:27:41 UTC,2019-04-16 16:27:41 UTC
1151955b-ec1c-5610-b7d4-6928587d39dd,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457353.68283,bh,11.612,0.02,86.933,1.6,2019-04-16 16:27:41 UTC,2019-04-16 16:27:41 UTC
123a7cc9-0619-599c-8fa7-1a0f23d79fc8,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457319.68946,bh,10.862,0.02,173.445,3.191,2019-04-16 16:27:20 UTC,2019-04-16 16:27:20 UTC
127b9616-95e8-58ee-a257-aa64d415bbc1,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457287.81674,bh,12.125,0.02,54.206,0.997,2019-04-16 16:27:24 UTC,2019-04-16 16:27:24 UTC
133878b6-509a-5a1d-9976-ee5bcab15f7f,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457603.74737,bh,15.003,0.04035,3.827,0.142,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
13a63882-5d1d-5672-bd56-ac1cef3116cc,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456976.6473,bf,12.374,0.02,58.195,1.071,2019-04-16 16:27:30 UTC,2019-04-16 16:27:30 UTC
13f19b68-c086-5ee8-89f9-6f40be3e3640,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458356.68176,bh,14.237,0.02614,7.745,0.186,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
1708ac2f-1958-5c51-a7b2-b33296c01c1e,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456951.646,bf,11.856,0.02,93.742,1.725,2019-04-16 16:27:55 UTC,2019-04-16 16:27:55 UTC
18b0b7c6-48b6-5e57-b605-ad5c0eb0245c,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457935.82894,bh,13.868,0.02302,10.884,0.231,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
199b64ba-72b1-55ef-b67e-e1c99752ea83,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457294.66981,bh,11.439,0.02,101.896,1.875,2019-04-16 16:27:24 UTC,2019-04-16 16:27:24 UTC
19c081a8-e42b-5c98-93b2-2058096f01a2,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457945.78221,bh,13.813,0.02273,11.445,0.239,2019-04-16 16:27:55 UTC,2019-04-16 16:27:55 UTC
1b004930-d24f-5e83-91cd-7ceb1aebbd38,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458046.63794,bh,14.209,0.02583,7.951,0.189,2019-04-16 16:27:41 UTC,2019-04-16 16:27:41 UTC
1cabec25-fdc5-561b-b172-71d36630baa3,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457910.84979,bh,13.531,0.02188,14.844,0.299,2019-04-16 16:27:17 UTC,2019-04-16 16:27:17 UTC
1e17c092-6268-5138-aaee-5e219b94872c,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458088.60444,bh,14.19,0.02563,8.087,0.191,2019-04-16 16:27:24 UTC,2019-04-16 16:27:24 UTC
1e3ee9ea-983e-5376-8ed0-2e559362d936,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457650.73944,bh,13.764,0.0225,11.98,0.248,2019-04-16 16:27:15 UTC,2019-04-16 16:27:15 UTC
1e47449b-d927-5cac-b7f4-e2de59fdae5b,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457306.8197,bh,10.813,0.02,181.456,3.339,2019-04-16 16:27:22 UTC,2019-04-16 16:27:22 UTC
20cf7c16-9fed-5e08-ad00-6f7f7cdc9961,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457691.61879,bh,12.535,0.02,37.145,0.683,2019-04-16 16:27:39 UTC,2019-04-16 16:27:39 UTC
21906c90-e540-5fb3-9f98-97ef3c570c17,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457904.86151,bh,13.334,0.02197,17.8,0.36,2019-04-16 16:27:20 UTC,2019-04-16 16:27:20 UTC
21d2fa77-1077-50c2-b4eb-e5092fe24808,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458368.67623,bh,14.387,0.02802,6.749,0.174,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
22cbb91d-a69f-5a0e-8a2b-30ddd43a2939,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456892.7436,bf,10.615,0.02,294.107,5.412,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
251293d5-a40a-5b97-adf8-d87fffe2952f,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457252.7315,bf,14.279,0.02356,10.067,0.218,2019-04-16 16:27:39 UTC,2019-04-16 16:27:39 UTC
27eb88a9-676a-5232-9737-450f3e5b91b0,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457207.78637,bf,14.282,0.02359,10.037,0.218,2019-04-16 16:27:24 UTC,2019-04-16 16:27:24 UTC
28d82350-f900-5708-b9e0-a7210c2df13e,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457725.57938,bh,10.25,0.02,304.697,5.606,2019-04-16 16:27:17 UTC,2019-04-16 16:27:17 UTC
28eb55b4-6e3e-518e-ba90-32497d8753f4,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457545.83753,bh,14.923,0.03827,4.119,0.145,2019-04-16 16:27:54 UTC,2019-04-16 16:27:54 UTC
29194760-175b-5e66-802f-c172759f2056,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457958.84561,bh,14.211,0.02585,7.937,0.189,2019-04-16 16:27:55 UTC,2019-04-16 16:27:55 UTC
29214bfe-17b3-5bac-9416-3b933dbb1736,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457183.91121,bf,14.769,0.02882,6.41,0.17,2019-04-16 16:27:55 UTC,2019-04-16 16:27:55 UTC
2aacf439-bab5-5b47-aa0a-0ea7a9f8ddfe,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457979.79672,bh,14.531,0.0302,5.911,0.164,2019-04-16 16:27:39 UTC,2019-04-16 16:27:39 UTC
2c92d0ee-17f4-5aac-9b6b-b2d85ff3714c,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458052.57805,bh,14.298,0.02686,7.323,0.181,2019-04-16 16:27:41 UTC,2019-04-16 16:27:41 UTC
306db922-ab88-53dd-8202-b1f997e3f800,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458111.56923,bh,13.444,0.02185,16.082,0.323,2019-04-16 16:27:27 UTC,2019-04-16 16:27:27 UTC
3099029e-5a9a-561e-b219-1044d87671bd,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457888.91818,bh,13.159,0.02257,20.902,0.434,2019-04-16 16:27:15 UTC,2019-04-16 16:27:15 UTC
30fb940f-e682-599b-a510-79b71702572a,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458128.54452,bh,12.368,0.02,43.316,0.797,2019-04-16 16:27:15 UTC,2019-04-16 16:27:15 UTC
318a25ff-d65c-564b-9a89-e57d3e4c5e51,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457371.63109,bh,11.976,0.02,62.178,1.144,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
31c3b954-e7fc-51b8-a0e8-f3579f0d3a88,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457267.60147,bh,13.577,0.02194,14.226,0.287,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
31d8c50c-2cc8-51a1-9793-81cb65aa4961,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457187.84362,bf,14.858,0.0302,5.91,0.164,2019-04-16 16:27:26 UTC,2019-04-16 16:27:26 UTC
32c0ce7f-df87-58eb-afb5-4b42d6af7d22,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457396.54431,bh,12.427,0.02,41.031,0.755,2019-04-16 16:27:15 UTC,2019-04-16 16:27:15 UTC
33f541f0-563f-5fc5-8e76-b249b18dc12e,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457638.69675,bh,13.917,0.02332,10.4,0.223,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
34e1c7eb-5a69-578e-b4b9-a5d92b404833,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457523.91836,bh,14.034,0.02418,9.338,0.208,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
3551ba99-85d5-54f0-a9b5-102cbc907afa,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457758.56098,bh,10.598,0.02,221.224,4.071,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
35981cbd-591a-5a1b-9be4-8aa133c85644,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458127.5519,bh,12.488,0.02,38.807,0.714,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
374cd53c-c224-559f-a4d8-c0ecc430be54,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458029.67608,bh,14.312,0.02703,7.232,0.18,2019-04-16 16:27:24 UTC,2019-04-16 16:27:24 UTC
3936e0a8-7f03-55b4-a854-4453202f5298,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458102.63039,bh,13.653,0.02211,13.264,0.27,2019-04-16 16:27:39 UTC,2019-04-16 16:27:39 UTC
3cec5276-cefc-5233-a857-009faf8ecf26,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457020.54892,bf,13.06,0.02,30.953,0.57,2019-04-16 16:27:17 UTC,2019-04-16 16:27:17 UTC
3d67964f-1e82-5d7f-acf6-b1e7379eab91,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458048.61223,bh,14.175,0.02547,8.199,0.192,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
3db9a0a9-b549-58c5-924f-a2831dae174f,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456850.74818,bf,13.644,0.02201,18.082,0.366,2019-04-16 16:27:24 UTC,2019-04-16 16:27:24 UTC
3e33784f-6992-55ca-9cb2-b7e74be3bf86,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457345.70822,bh,11.433,0.02,102.528,1.887,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
3ec519fb-5ab0-5951-9803-1fea705d1a31,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457034.53543,bf,13.416,0.02296,22.284,0.471,2019-04-16 16:27:41 UTC,2019-04-16 16:27:41 UTC
41ade46c-e0e8-54e1-9f2d-f275cc3e733b,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457283.84608,bh,12.698,0.02,31.973,0.588,2019-04-16 16:27:43 UTC,2019-04-16 16:27:43 UTC
42074b83-8e7d-5b75-9bde-629c792deba8,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457297.54118,bh,11.179,0.02,129.567,2.384,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
4222b889-0a55-5a81-b5e3-05f2e37d718a,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457695.68729,bh,12.282,0.02,46.873,0.862,2019-04-16 16:27:27 UTC,2019-04-16 16:27:27 UTC
429e19bb-aa9e-5459-b022-ab91e25113be,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457365.58533,bh,11.842,0.02,70.356,1.295,2019-04-16 16:27:45 UTC,2019-04-16 16:27:45 UTC
42a117ee-282e-514e-851c-958afbc0566f,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457004.56028,bf,12.9,0.02,35.824,0.659,2019-04-16 16:27:30 UTC,2019-04-16 16:27:30 UTC
43a00bea-9a74-5e1d-86dd-6954e0c5179e,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456888.7475,bf,10.59,0.02,300.757,5.534,2019-04-16 16:27:39 UTC,2019-04-16 16:27:39 UTC
43ce7e98-b114-5711-a61e-523f91c32c57,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457619.71222,bh,13.524,0.02188,14.941,0.301,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
44ef40b2-26de-5c5d-a21b-0e37bb5afc30,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456878.74683,bf,10.568,0.02,306.87,5.646,2019-04-16 16:27:34 UTC,2019-04-16 16:27:34 UTC
4529f5c1-85d5-505c-b20d-5f0896bfa1aa,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456973.60349,bf,12.3,0.02,62.338,1.147,2019-04-16 16:27:45 UTC,2019-04-16 16:27:45 UTC
4815c896-4d01-5c58-bde7-3cf1bd2627f9,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2456847.77298,bf,13.757,0.02185,16.279,0.327,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
485b89c7-4a1b-5606-ace4-ef33f2575ca3,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458014.76834,bh,14.394,0.02812,6.703,0.173,2019-04-16 16:27:47 UTC,2019-04-16 16:27:47 UTC
4aeb8b6f-0139-5e93-9ee8-b0202502f90f,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457156.90788,bf,15.298,0.03953,3.937,0.143,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
4b11211f-ba1f-5507-90ec-70c50453b549,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458092.65261,bh,14.016,0.02403,9.499,0.21,2019-04-16 16:27:45 UTC,2019-04-16 16:27:45 UTC
4b645ff6-751c-5b7f-973c-5b7bfa4af420,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457630.88699,bh,14.814,0.03568,4.553,0.149,2019-04-16 16:27:23 UTC,2019-04-16 16:27:23 UTC
4c39fbd6-9f59-5b06-a673-c245c5375e56,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2457147.91424,bf,15.47,0.04441,3.364,0.137,2019-04-16 16:27:34 UTC,2019-04-16 16:27:34 UTC
4cac4d22-1ec9-5afd-9e78-978c1866e117,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458240.92328,bh,12.401,0.02,42.019,0.773,2019-04-16 16:27:27 UTC,2019-04-16 16:27:27 UTC
5222a540-2382-559b-a00f-eb8c65b4f832,5cc223ed-e78d-50c2-bf25-21e7ddd19499,2458363.77475,bh,15.187,99.99,0.991,0.646,2019-04-16 16:27:28 UTC,2019-04-16 16:27:28 UTC
